"lat","lon","frc","current_speed","free_flow_speed","current_travel_time","free_flow_travel_time","confidence","road_closure","all_lat_lon","date","frc_name","street.url","address_id","street_num","street_name","quadrant","anc","police_service_area","ward","neighborhood_cluster","police_district","police_sector","census_tract","voter_precinct","single_member_district","zip_code","roadway_id","residential_type"
"38.89296519","-76.9913426","FRC3","24","24","38","38","0.52","false","38.892542, -76.988554, 38.892545, -76.989105, 38.892546, -76.989252, 38.892541, -76.990153, 38.892541, -76.990264, 38.892533, -76.990924, 38.892534, -76.991057, 38.892538, -76.991521",2020-11-05 22:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1149+PARK+ST+NE",74605,1100,"PARK STREET","NE","ANC 6A","Police Service Area 108","Ward 6","Cluster 25","Police District - First District","Police Sector 1D2","8100","Precinct 85","SMD 6A03",20002,2069,"RESIDENTIAL"
"38.89309536","-76.94426566","FRC4","37","37","92","92","0.99","false","38.895083, -76.949192, 38.895029, -76.949074, 38.894953, -76.948914, 38.894929, -76.948852, 38.894928, -76.948767, 38.894864, -76.948627, 38.894606, -76.947990, 38.894547, -76.947844, 38.894446, -76.947585, 38.894429, -76.947540, 38.894371, -76.947407, 38.894269, -76.947167, 38.894126, -76.946831, 38.894038, -76.946638, 38.893949, -76.946422, 38.893836, -76.946145, 38.893762, -76.945933, 38.893712, -76.945760, 38.893636, -76.945453, 38.893541, -76.944975, 38.893517, -76.944841, 38.893466, -76.944574, 38.893438, -76.944429, 38.893424, -76.944369, 38.893265, -76.943670, 38.893244, -76.943599, 38.893165, -76.943298, 38.893071, -76.942989, 38.893014, -76.942813, 38.892941, -76.942602, 38.892857, -76.942380, 38.892788, -76.942209, 38.892500, -76.941513, 38.892280, -76.940983, 38.892142, -76.940646, 38.891949, -76.940161, 38.891918, -76.940082, 38.891830, -76.939868, 38.891757, -76.939703, 38.891665, -76.939485, 38.891536, -76.939205",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=4149+BENNING+RD+NE",303736,4101,"BENNING ROAD","NE","ANC 7F","Police Service Area 603","Ward 7","Cluster 32","Police District - Sixth District","Police Sector 6D3","9603","Precinct 102","SMD 7F01",20019,20526,"NON RESIDENTIAL"
"38.89381453","-76.94970662","FRC4","27","27","77","77","0.99","false","38.890604, -76.952404, 38.890797, -76.952276, 38.890934, -76.952182, 38.891226, -76.951980, 38.891315, -76.951913, 38.891512, -76.951767, 38.891533, -76.951751, 38.891795, -76.951559, 38.891803, -76.951555, 38.891886, -76.951557, 38.891927, -76.951532, 38.891991, -76.951484, 38.892039, -76.951446, 38.892113, -76.951397, 38.892161, -76.951362, 38.892279, -76.951274, 38.892374, -76.951203, 38.892519, -76.951093, 38.892712, -76.950950, 38.892835, -76.950857, 38.893057, -76.950692, 38.893199, -76.950592, 38.893243, -76.950561, 38.893408, -76.950438, 38.893459, -76.950399, 38.893832, -76.950118, 38.894150, -76.949886, 38.894413, -76.949695, 38.894568, -76.949581, 38.894581, -76.949571, 38.894670, -76.949503, 38.894834, -76.949375, 38.894979, -76.949270, 38.895015, -76.949243, 38.895083, -76.949192, 38.895118, -76.949161, 38.895170, -76.949119",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=3915+MINNESOTA+AVE+NE",29135,3917,"MINNESOTA AVE","NE","ANC 7F","Police Service Area 603","Ward 7","Cluster 32","Police District - Sixth District","Police Sector 6D3","9603","Precinct 102","SMD 7F01",20019,8962,"NON RESIDENTIAL"
"38.89429727","-76.99689432","FRC3","34","34","20","20","0.95","false","38.893646, -76.997791, 38.893705, -76.997764, 38.893701, -76.997766, 38.893685, -76.997778, 38.893652, -76.997812, 38.893626, -76.997848, 38.893615, -76.997867, 38.893651, -76.997785, 38.893815, -76.997380, 38.894014, -76.996868, 38.894206, -76.996395, 38.894308, -76.996131",2020-11-05 22:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=649+MARYLAND+AVE+SW",1542,649,"MARYLAND AVENUE","NE","ANC 6C","Police Service Area 108","Ward 6","Cluster 25","Police District - First District","Police Sector 1D2","8302","Precinct 85","SMD 6C03",20002,9725,"RESIDENTIAL"
"38.89547768","-77.0340972","FRC4","25","25","10","10","1","false","38.896126, -77.031970, 38.896021, -77.031971, 38.895966, -77.031971, 38.895563, -77.031966, 38.895456, -77.031966",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1589+E+ST+NW",315055,1500,"E STREET","NW","ANC 2A","Police Service Area 207","Ward 2","Cluster 45","Police District - Second District","Police Sector 2D3","6202","Precinct 2","SMD 2A01",20005,14048,"RESIDENTIAL"
"38.89715546","-77.04925144","FRC4","23","34","85","58","0.95","false","38.896014, -77.047916, 38.896375, -77.048589, 38.896426, -77.048696, 38.896503, -77.048853, 38.896664, -77.049158, 38.897026, -77.049823, 38.897179, -77.050115, 38.897225, -77.050198, 38.897293, -77.050324, 38.897899, -77.051442, 38.898106, -77.051778, 38.898141, -77.051844, 38.898184, -77.051920, 38.898245, -77.052036, 38.898343, -77.052213, 38.898433, -77.052374, 38.898461, -77.052425, 38.898535, -77.052556, 38.898589, -77.052659, 38.898726, -77.052911, 38.898837, -77.053118",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=2249+F+ST+NW",242722,2206,"F STREET","NW","ANC 2A","Police Service Area 207","Ward 2","Cluster 5","Police District - Second District","Police Sector 2D3","10800","Precinct 2","SMD 2A07",20037,36707,"RESIDENTIAL"
"38.89778514","-76.98849626","FRC3","24","33","46","34","0.98","false","38.896315, -76.991200, 38.896562, -76.990607, 38.896754, -76.990146, 38.896836, -76.989940, 38.896857, -76.989887, 38.896892, -76.989797, 38.896928, -76.989715, 38.896951, -76.989662, 38.897470, -76.988373, 38.897623, -76.987997",2020-11-05 22:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1249+MARYLAND+AVE+SW",69767,1249,"MARYLAND AVENUE","NE","ANC 6A","Police Service Area 104","Ward 6","Cluster 25","Police District - First District","Police Sector 1D2","8001","Precinct 81","SMD 6A02",20002,2688,"RESIDENTIAL"
"38.89857948","-76.92030015","FRC4","43","43","73","73","0.99","false","38.903981, -76.923577, 38.903794, -76.923341, 38.903642, -76.923149, 38.902923, -76.922242, 38.902487, -76.921678, 38.902372, -76.921521, 38.901903, -76.920940, 38.901136, -76.919958, 38.900540, -76.919197, 38.900370, -76.918969, 38.899768, -76.918218, 38.899599, -76.918000, 38.899348, -76.917680, 38.898870, -76.917076, 38.898840, -76.917035, 38.898775, -76.916948, 38.898704, -76.916926, 38.898350, -76.916512",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=5644+NANNIE HELEN BURROUGHS+AVE+NE",155683,5600,"NANNIE HELEN BURROUGHS AVENUE","NE","ANC 7C","Police Service Area 608","Ward 7","Cluster 31","Police District - Sixth District","Police Sector 6D1","7807","Precinct 95","SMD 7C06",20019,13858,"RESIDENTIAL"
"38.90041746","-77.01551093","FRC3","22","22","39","39","1","false","38.899847, -77.013386, 38.899886, -77.013491, 38.899918, -77.013575, 38.899990, -77.013767, 38.900057, -77.013936, 38.900085, -77.014019, 38.900141, -77.014164, 38.900248, -77.014458, 38.900341, -77.014718, 38.900395, -77.014872, 38.900433, -77.014982, 38.900501, -77.015181, 38.900627, -77.015546, 38.900698, -77.015752, 38.900753, -77.015922",2020-11-05 22:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=349+H+ST+NW",218149,303,"H STREET","NW","ANC 6E","Police Service Area 101","Ward 6","Cluster 8","Police District - First District","Police Sector 1D1","4702","Precinct 1","SMD 6E07",20001,10045,"NON RESIDENTIAL"
"38.90048566","-76.97598569","FRC4","27","27","34","34","1","false","38.898964, -76.976385, 38.898984, -76.976494, 38.899163, -76.977521, 38.899187, -76.977647, 38.899212, -76.977789, 38.899328, -76.978424, 38.899389, -76.978768, 38.899483, -76.979277",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=814+19TH+ST+NE",79767,805,"19TH STREET","NE","ANC 5D","Police Service Area 507","Ward 5","Cluster 23","Police District - Fifth District","Police Sector 5D3","8904","Precinct 79","SMD 5D05",20002,14780,"RESIDENTIAL"
"38.90054583","-76.93636677","FRC1","79","79","85","85","1","false","38.896625, -76.948938, 38.896699, -76.948845, 38.896797, -76.948722, 38.896998, -76.948474, 38.897169, -76.948254, 38.897430, -76.947922, 38.897605, -76.947701, 38.897734, -76.947537, 38.897814, -76.947435, 38.897849, -76.947390, 38.898072, -76.947107, 38.898511, -76.946548, 38.898837, -76.946133, 38.898981, -76.945943, 38.899235, -76.945623, 38.899297, -76.945547, 38.899364, -76.945459, 38.899494, -76.945297, 38.899492, -76.945300, 38.899678, -76.945032, 38.899958, -76.944665, 38.900242, -76.944335, 38.900840, -76.943617, 38.900923, -76.943519, 38.901451, -76.942945, 38.901556, -76.942824, 38.901639, -76.942728, 38.901716, -76.942636, 38.901816, -76.942514, 38.902022, -76.942278, 38.902416, -76.941844, 38.902591, -76.941636, 38.902895, -76.941259, 38.902969, -76.941167, 38.903114, -76.940985, 38.903719, -76.940242, 38.903794, -76.940144, 38.903886, -76.940027, 38.903989, -76.939896, 38.904248, -76.939578, 38.904467, -76.939325, 38.904619, -76.939161, 38.904839, -76.938935, 38.905013, -76.938769, 38.905634, -76.938254, 38.905853, -76.938042, 38.905898, -76.937998, 38.906092, -76.937819, 38.906426, -76.937523, 38.906738, -76.937245, 38.906948, -76.937065, 38.907101, -76.936927, 38.907272, -76.936777, 38.907395, -76.936670, 38.907626, -76.936460, 38.907690, -76.936400, 38.908005, -76.936132, 38.908261, -76.935894, 38.908446, -76.935730, 38.908559, -76.935630, 38.908576, -76.935617, 38.908667, -76.935536, 38.908810, -76.935417, 38.909132, -76.935122, 38.909408, -76.934866",2020-11-05 22:00:00,"major road, less important than a motorway","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=4699+HUNT+PL+NE",307829,4601,"HUNT PLACE","NE","ANC 7C","Police Service Area 602","Ward 7","Cluster 31","Police District - Sixth District","Police Sector 6D1","7809","Precinct 94","SMD 7C04",20019,17329,"RESIDENTIAL"
"38.90160136","-77.05411732","FRC1","55","55","52","52","0.91","false","38.900864, -77.053555, 38.901085, -77.053623, 38.901293, -77.053717, 38.901466, -77.053816, 38.901498, -77.053827, 38.901606, -77.053860, 38.901816, -77.053948, 38.901813, -77.053947, 38.901848, -77.053953, 38.901877, -77.053955, 38.901927, -77.053952, 38.902062, -77.053931, 38.902145, -77.053915, 38.902338, -77.053883, 38.902449, -77.053875, 38.902517, -77.053873, 38.902593, -77.053873, 38.902707, -77.053881, 38.902821, -77.053902, 38.903007, -77.053951, 38.903217, -77.054039, 38.903430, -77.054163, 38.903637, -77.054332, 38.903815, -77.054519, 38.903900, -77.054634, 38.903963, -77.054719, 38.904102, -77.054947, 38.904225, -77.055218, 38.904323, -77.055507, 38.904382, -77.055821, 38.904407, -77.056031, 38.904416, -77.056245, 38.904413, -77.056410, 38.904400, -77.056619, 38.904373, -77.056786, 38.904347, -77.056934, 38.904289, -77.057173, 38.904194, -77.057415, 38.904131, -77.057557, 38.904081, -77.057669, 38.904023, -77.057794, 38.903921, -77.058005, 38.903885, -77.058081, 38.903872, -77.058114, 38.903847, -77.058179, 38.903832, -77.058215, 38.903822, -77.058248, 38.903789, -77.058385, 38.903759, -77.058568, 38.903738, -77.058771, 38.903724, -77.058931, 38.903660, -77.059306",2020-11-05 22:00:00,"major road, less important than a motorway","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=2549+QUEEN ANNES+LN+NW",273904,2521,"QUEEN ANNES LN","NW","ANC 2A","Police Service Area 207","Ward 2","Cluster 5","Police District - Second District","Police Sector 2D3","5600","Precinct 3","SMD 2A03",20037,9933,"RESIDENTIAL"
"38.90166735","-77.01088932","FRC4","31","31","30","30","1","false","38.902522, -77.009110, 38.902306, -77.009111, 38.901897, -77.009112, 38.901809, -77.009112, 38.901731, -77.009112, 38.901640, -77.009114, 38.901526, -77.009111, 38.901443, -77.009110, 38.901357, -77.009110, 38.901012, -77.009106, 38.900937, -77.009104, 38.900729, -77.009102, 38.900650, -77.009103, 38.900283, -77.009112, 38.900170, -77.009114",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=50+I+ST+NW",279801,49,"I STREET","NW","ANC 6E","Police Service Area 102","Ward 6","Cluster 8","Police District - First District","Police Sector 1D1","4702","Precinct 1","SMD 6E07",20001,8375,"Ward 6"
"38.90355024","-77.02754707","FRC4","14","14","21","21","1","false","38.903744, -77.028081, 38.903745, -77.027966, 38.903744, -77.027692, 38.903743, -77.027609, 38.903741, -77.027575, 38.903739, -77.027345, 38.903737, -77.027330, 38.903736, -77.027117",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1149+L+ST+NW",239119,1100,"L STREET","NW","ANC 2F","Police Service Area 209","Ward 2","Cluster 8","Police District - Second District","Police Sector 2D3","10100","Precinct 129","SMD 2F08",20005,9337,"NON RESIDENTIAL"
"38.90391141","-76.9934876","FRC4","33","33","49","49","1","false","38.905289, -76.996126, 38.905107, -76.995691, 38.904968, -76.995357, 38.904778, -76.994879, 38.904720, -76.994754, 38.904659, -76.994622, 38.904620, -76.994525, 38.904276, -76.993718, 38.904203, -76.993546, 38.904010, -76.993105, 38.903917, -76.992914, 38.903773, -76.992622, 38.903318, -76.991521",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1149+9TH+ST+NE",311760,1101,"9TH STREET","NE","ANC 6A","Police Service Area 501","Ward 6","Cluster 25","Police District - Fifth District","Police Sector 5D1","10600","Precinct 82","SMD 6A01",20002,6037,"RESIDENTIAL"
"38.90402734","-77.03498658","FRC4","23","23","26","26","1","false","38.903748, -77.036542, 38.903744, -77.036228, 38.903745, -77.035847, 38.903737, -77.035539, 38.903744, -77.034575, 38.903744, -77.034560",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1149+15TH+ST+NW",278811,1100,"15TH STREET","NW","ANC 2B","Police Service Area 207","Ward 2","Cluster 6","Police District - Second District","Police Sector 2D3","10100","Precinct 17","SMD 2B05",20005,9765,"NON RESIDENTIAL"
"38.90443287","-77.02680783","FRC2","30","30","23","23","1","false","38.904221, -77.025951, 38.904463, -77.025970, 38.904665, -77.026038, 38.904638, -77.026016, 38.904501, -77.026016, 38.904667, -77.026013, 38.905163, -77.026009, 38.905248, -77.026011, 38.905399, -77.026008, 38.905635, -77.026000",2020-11-05 22:00:00,"other major road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1155+11TH+ST+NW",301876,1101,"11TH STREET","NW","ANC 2F","Police Service Area 307","Ward 2","Cluster 8","Police District - Third District","Police Sector 3D3","4902","Precinct 129","SMD 2F06",20001,3711,"NON RESIDENTIAL"
"38.90446034","-76.93054048","FRC4","43","43","79","79","1","false","38.912112, -76.933947, 38.911831, -76.933595, 38.911162, -76.932757, 38.910602, -76.932038, 38.910507, -76.931921, 38.910393, -76.931778, 38.910354, -76.931728, 38.910313, -76.931672, 38.910117, -76.931419, 38.909804, -76.931021, 38.909678, -76.930859, 38.909366, -76.930461, 38.908646, -76.929541, 38.908583, -76.929457, 38.907934, -76.928629, 38.907871, -76.928549, 38.907216, -76.927701, 38.906961, -76.927381, 38.906521, -76.926832, 38.906064, -76.926264",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=4909+LEE+ST+NE",16200,4919,"LEE STREET","NE","ANC 7C","Police Service Area 602","Ward 7","Cluster 31","Police District - Sixth District","Police Sector 6D1","7806","Precinct 93","SMD 7C07",20019,6413,"RESIDENTIAL"
"38.90978183","-77.01241215","FRC4","40","40","19","19","1","false","38.912120, -77.012150, 38.912028, -77.011939, 38.911946, -77.011752, 38.911917, -77.011683, 38.911891, -77.011626, 38.911787, -77.011385, 38.911603, -77.010956, 38.911439, -77.010553, 38.911234, -77.010058, 38.911194, -77.009971",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1562+1ST+ST+NW",238174,1500,"1ST STREET","NW","ANC 5E","Police Service Area 308","Ward 5","Cluster 21","Police District - Third District","Police Sector 3D2","4600","Precinct 19","SMD 5E05",20001,15928,"RESIDENTIAL"
"38.91270915","-76.98812557","FRC1","29","50","83","48","1","false","38.912634, -76.990415, 38.912671, -76.990309, 38.912689, -76.990251, 38.912775, -76.989951, 38.912911, -76.989532, 38.912990, -76.989304, 38.913115, -76.988892, 38.913163, -76.988738, 38.913224, -76.988538, 38.913348, -76.988194, 38.913484, -76.987817, 38.913652, -76.987324, 38.913693, -76.987204, 38.913778, -76.986955, 38.913974, -76.986378, 38.914395, -76.985139, 38.914580, -76.984604, 38.914667, -76.984355, 38.915042, -76.983294",2020-11-05 22:00:00,"major road, less important than a motorway","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1306+GALLAUDET+ST+NE",68852,1302,"GALLAUDET STREET","NE","ANC 5D","Police Service Area 506","Ward 5","Cluster 23","Police District - Fifth District","Police Sector 5D3","8803","Precinct 76","SMD 5D01",20002,10508,"RESIDENTIAL"
"38.91284531","-77.00673714","FRC4","45","45","77","77","1","false","38.912601, -77.008989, 38.912983, -77.008994, 38.913356, -77.008992, 38.913566, -77.008990, 38.913881, -77.008992, 38.914070, -77.008994, 38.914203, -77.008992, 38.914824, -77.008984, 38.915563, -77.008994, 38.916275, -77.008984, 38.916751, -77.008986, 38.916876, -77.008989, 38.917016, -77.008990, 38.917218, -77.008984, 38.918105, -77.008984, 38.918361, -77.008988, 38.918678, -77.008992, 38.918835, -77.008992, 38.918878, -77.008989, 38.918919, -77.008988, 38.919163, -77.008980, 38.919480, -77.008980, 38.919910, -77.008980, 38.920207, -77.008978, 38.920514, -77.008982, 38.920679, -77.008984, 38.920843, -77.008982, 38.920940, -77.008981, 38.921311, -77.008973",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1749+1ST+ST+NE",57975,1700,"1ST STREET","NE","ANC 5E","Police Service Area 502","Ward 5","Cluster 21","Police District - Fifth District","Police Sector 5D1","8701","Precinct 75","SMD 5E04",20002,14755,"RESIDENTIAL"
"38.91361973","-76.99028011","FRC1","29","50","83","48","1","false","38.912634, -76.990415, 38.912671, -76.990309, 38.912689, -76.990251, 38.912775, -76.989951, 38.912911, -76.989532, 38.912990, -76.989304, 38.913115, -76.988892, 38.913163, -76.988738, 38.913224, -76.988538, 38.913348, -76.988194, 38.913484, -76.987817, 38.913652, -76.987324, 38.913693, -76.987204, 38.913778, -76.986955, 38.913974, -76.986378, 38.914395, -76.985139, 38.914580, -76.984604, 38.914667, -76.984355, 38.915042, -76.983294",2020-11-05 22:00:00,"major road, less important than a motorway","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1224+NEW YORK+AVE+NE",285915,1224,"NEW YORK AVE","NE","ANC 5D","Police Service Area 506","Ward 5","Cluster 23","Police District - Fifth District","Police Sector 5D3","8803","Precinct 76","SMD 5D01",20002,37719,"NON RESIDENTIAL"
"38.9142865","-77.03721308","FRC3","25","25","47","47","1","false","38.915581, -77.037194, 38.915572, -77.037194, 38.915215, -77.037192, 38.915097, -77.037192, 38.914844, -77.037199, 38.914558, -77.037200, 38.914409, -77.037199, 38.914110, -77.037199, 38.913672, -77.037209, 38.913359, -77.037202, 38.912946, -77.037207, 38.912609, -77.037208",2020-11-05 22:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1649+S+ST+NW",241874,1603,"S STREET","NW","ANC 2B","Police Service Area 301","Ward 2","Cluster 6","Police District - Third District","Police Sector 3D3","4201","Precinct 141","SMD 2B09",20009,14545,"RESIDENTIAL"
"38.91541714","-76.97457888","FRC3","36","36","44","44","0.99","false","38.917519, -76.973112, 38.917598, -76.973050, 38.917596, -76.973057, 38.917477, -76.973242, 38.917306, -76.973380, 38.917223, -76.973449, 38.916930, -76.973697, 38.916827, -76.973782, 38.916088, -76.974347, 38.915830, -76.974564, 38.915798, -76.974590, 38.915282, -76.975014, 38.914716, -76.975478, 38.914370, -76.975762",2020-11-05 22:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1849+BLADENSBURG+RD+NE",286507,1842,"BLADENSBURG ROAD","NE","ANC 5C","Police Service Area 506","Ward 5","Cluster 23","Police District - Fifth District","Police Sector 5D3","11100","Precinct 72","SMD 5C04",20002,20909,"NON RESIDENTIAL"
"38.91688024","-77.07787709","FRC4","34","34","91","91","0.92","false","38.912598, -77.072685, 38.912593, -77.072905, 38.912593, -77.073013, 38.912593, -77.073123, 38.912593, -77.073661, 38.912594, -77.074105, 38.912597, -77.074329, 38.912610, -77.074779, 38.912619, -77.075103, 38.912631, -77.075543, 38.912634, -77.075713, 38.912638, -77.075973, 38.912639, -77.076066, 38.912656, -77.076732, 38.912657, -77.076794, 38.912661, -77.076898, 38.912676, -77.077420, 38.912680, -77.077698, 38.912680, -77.077767, 38.912681, -77.077832, 38.912681, -77.077856, 38.912690, -77.078293, 38.912689, -77.078360, 38.912689, -77.078518, 38.912686, -77.078650, 38.912688, -77.078753, 38.912672, -77.079215, 38.912672, -77.079314, 38.912681, -77.080392, 38.912684, -77.080641, 38.912685, -77.081067, 38.912685, -77.081103, 38.912686, -77.081498, 38.912686, -77.081604, 38.912688, -77.081661, 38.912690, -77.081847, 38.912693, -77.081957, 38.912694, -77.082162, 38.912693, -77.082286, 38.912686, -77.082642",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=4015+HIGHWOOD+CT+NW",274224,4010,"HIGHWOOD COURT","NW","ANC 2E","Police Service Area 206","Ward 2","Cluster 4","Police District - Second District","Police Sector 2D2","300","Precinct 6","SMD 2E01",20007,3468,"Ward 2"
"38.91692178","-77.00025645","FRC2","34","34","104","104","1","false","38.916045, -77.008496, 38.916127, -77.008257, 38.916327, -77.007700, 38.916512, -77.007185, 38.916668, -77.006730, 38.916840, -77.006249, 38.916915, -77.006034, 38.917223, -77.005149, 38.917353, -77.004777, 38.917408, -77.004589, 38.917497, -77.004360, 38.917616, -77.003995, 38.917763, -77.003544, 38.917843, -77.003304, 38.917913, -77.003091, 38.917935, -77.003026, 38.918238, -77.002172, 38.918318, -77.001951, 38.918441, -77.001605, 38.918522, -77.001365, 38.918768, -77.000689, 38.918839, -77.000495, 38.918877, -77.000387, 38.918975, -77.000127, 38.919121, -76.999701, 38.919177, -76.999548, 38.919276, -76.999273, 38.919339, -76.999095, 38.919411, -76.998902, 38.919537, -76.998559, 38.919555, -76.998510, 38.919584, -76.998431, 38.919616, -76.998335, 38.919710, -76.998051",2020-11-05 22:00:00,"other major road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1949+4TH+AVE+SW",53357,1949,"4TH STREET","NE","ANC 5E","Police Service Area 502","Ward 5","Cluster 21","Police District - Fifth District","Police Sector 5D1","8702","Precinct 75","SMD 5E03",20002,2070,"NON RESIDENTIAL"
"38.91766616","-77.02780159","FRC4","19","19","68","68","1","false","38.917005, -77.025419, 38.917006, -77.025703, 38.917006, -77.025876, 38.917007, -77.025999, 38.917007, -77.026029, 38.917007, -77.026045, 38.917007, -77.026085, 38.917006, -77.026119, 38.917007, -77.026166, 38.917007, -77.026480, 38.917007, -77.026553, 38.917009, -77.026592, 38.917007, -77.026626, 38.917006, -77.027042, 38.917006, -77.027141, 38.917006, -77.027274, 38.917007, -77.027577, 38.917006, -77.027739, 38.917003, -77.028084, 38.917003, -77.028164, 38.917006, -77.028456, 38.917006, -77.028499, 38.917006, -77.028510, 38.917006, -77.028628, 38.917006, -77.028717, 38.917006, -77.028817, 38.917006, -77.028824, 38.917006, -77.028867, 38.917006, -77.029032, 38.917005, -77.029076, 38.917002, -77.029136, 38.917005, -77.029236, 38.917003, -77.029606",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=2049+12TH+ST+NW",284156,2001,"12TH STREET","NW","ANC 1B","Police Service Area 305","Ward 1","Cluster 3","Police District - Third District","Police Sector 3D2","4400","Precinct 22","SMD 1B02",20009,11044,"RESIDENTIAL"
"38.91793423","-77.00185224","FRC2","34","34","104","104","1","false","38.916045, -77.008496, 38.916127, -77.008257, 38.916327, -77.007700, 38.916512, -77.007185, 38.916668, -77.006730, 38.916840, -77.006249, 38.916915, -77.006034, 38.917223, -77.005149, 38.917353, -77.004777, 38.917408, -77.004589, 38.917497, -77.004360, 38.917616, -77.003995, 38.917763, -77.003544, 38.917843, -77.003304, 38.917913, -77.003091, 38.917935, -77.003026, 38.918238, -77.002172, 38.918318, -77.001951, 38.918441, -77.001605, 38.918522, -77.001365, 38.918768, -77.000689, 38.918839, -77.000495, 38.918877, -77.000387, 38.918975, -77.000127, 38.919121, -76.999701, 38.919177, -76.999548, 38.919276, -76.999273, 38.919339, -76.999095, 38.919411, -76.998902, 38.919537, -76.998559, 38.919555, -76.998510, 38.919584, -76.998431, 38.919616, -76.998335, 38.919710, -76.998051",2020-11-05 22:00:00,"other major road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=349+V+ST+NE",152291,301,"V STREET","NE","ANC 5E","Police Service Area 502","Ward 5","Cluster 21","Police District - Fifth District","Police Sector 5D1","8702","Precinct 75","SMD 5E03",20002,9597,"RESIDENTIAL"
"38.91793692","-77.000363","FRC2","34","34","104","104","1","false","38.916045, -77.008496, 38.916127, -77.008257, 38.916327, -77.007700, 38.916512, -77.007185, 38.916668, -77.006730, 38.916840, -77.006249, 38.916915, -77.006034, 38.917223, -77.005149, 38.917353, -77.004777, 38.917408, -77.004589, 38.917497, -77.004360, 38.917616, -77.003995, 38.917763, -77.003544, 38.917843, -77.003304, 38.917913, -77.003091, 38.917935, -77.003026, 38.918238, -77.002172, 38.918318, -77.001951, 38.918441, -77.001605, 38.918522, -77.001365, 38.918768, -77.000689, 38.918839, -77.000495, 38.918877, -77.000387, 38.918975, -77.000127, 38.919121, -76.999701, 38.919177, -76.999548, 38.919276, -76.999273, 38.919339, -76.999095, 38.919411, -76.998902, 38.919537, -76.998559, 38.919555, -76.998510, 38.919584, -76.998431, 38.919616, -76.998335, 38.919710, -76.998051",2020-11-05 22:00:00,"other major road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=449+V+ST+NE",28174,401,"V STREET","NE","ANC 5E","Police Service Area 502","Ward 5","Cluster 21","Police District - Fifth District","Police Sector 5D1","8702","Precinct 75","SMD 5E03",20002,1896,"RESIDENTIAL"
